,Country,Score_From_Others,Score_From_Country,Relationship_Score,To Country
1201,0,0.0,0.0,0.0,Iceland
1202,0,0.0,3.845143010338384,0.0,Iceland
1203,0,0.0,0.0,0.0,Iceland
1204,0,0.0,0.0,0.0,Iceland
1205,0,0.0,12.180264598224268,0.0,Iceland
1206,Monaco,3.4657359027997265,0.0,0.0,Iceland
1207,0,0.0,0.0,0.0,Iceland
1208,Croatia,23.555511833331522,32.5317076742801,27.68214271114118,Bosnia & Herzegovina
1209,Serbia,19.783419848729018,35.675019399347406,26.56640523083321,Bosnia & Herzegovina
1210,North Macedonia,15.826108800469246,36.972292832050954,24.189409438075323,Bosnia & Herzegovina
1211,Turkey,21.932820986388542,23.551085922467298,22.727554896480406,Bosnia & Herzegovina
1212,Slovenia,17.00218681115391,26.376848000782076,21.17697091650995,Bosnia & Herzegovina
1213,Serbia & Montenegro,10.16615864821253,18.676408907357867,13.779235680221516,Bosnia & Herzegovina
1214,Austria,15.022326337809933,11.972732039887639,13.411125525411538,Bosnia & Herzegovina
1215,Albania,12.280453829301578,13.94568940156308,13.086611280758504,Bosnia & Herzegovina
1216,Sweden,12.104915803239809,12.104915803239809,12.104915803239809,Bosnia & Herzegovina
1217,Norway,8.841137141800033,8.511014917749803,8.67450575558815,Bosnia & Herzegovina
1218,France,6.379617788193953,9.302537059983445,7.7036764536942925,Bosnia & Herzegovina
1219,The Netherlands,7.968412530158108,5.37269855031944,6.54307866750261,Bosnia & Herzegovina
1220,Malta,2.9444389791664403,12.569068874153674,6.083490472161991,Bosnia & Herzegovina
1221,Bulgaria,3.570489938171357,9.887510598012987,5.941654407971573,Bosnia & Herzegovina
1222,Czechia,2.3104906018664844,15.249237972318797,5.935757830358994,Bosnia & Herzegovina
1223,Germany,5.9507653839038674,5.398138128471807,5.6677203100048645,Bosnia & Herzegovina
1224,Azerbaijan,1.791759469228055,17.188872983321936,5.549623945207942,Bosnia & Herzegovina
1225,Ukraine,2.3978952727983707,12.19863264441382,5.408423388811547,Bosnia & Herzegovina
1226,Finland,5.075110249260113,5.116855762208991,5.0959402589485405,Bosnia & Herzegovina
1227,Switzerland,10.83220080440884,2.1972245773362196,4.8786040866305465,Bosnia & Herzegovina
1228,Denmark,9.057123159316617,2.436052919644854,4.697193983202767,Bosnia & Herzegovina
1229,Greece,1.530196813003852,10.711377691026962,4.048520224191799,Bosnia & Herzegovina
1230,Armenia,1.9459101490553132,8.107958954397139,3.9720724587405627,Bosnia & Herzegovina
1231,Ireland,1.3601749448923126,10.445336489965667,3.769281759781393,Bosnia & Herzegovina
1232,Italy,2.8165163467596757,4.300222726147331,3.4801792486740415,Bosnia & Herzegovina
1233,Russia,1.1090354888959124,10.09332253820027,3.345721580726207,Bosnia & Herzegovina
1234,Poland,1.6635532333438687,5.994738181995927,3.1579369983755643,Bosnia & Herzegovina
1235,Spain,1.7993793761572692,4.7301035898220904,2.9174048136337425,Bosnia & Herzegovina
1236,Belgium,1.4787139851945499,5.628541338429891,2.8849614890639232,Bosnia & Herzegovina
1237,Romania,1.4962204585192298,5.1298987149230735,2.770461948376012,Bosnia & Herzegovina
1238,Belarus,1.023371152441798,4.394449154672439,2.1206490741666855,Bosnia & Herzegovina
1239,Moldova,1.3732653608351373,2.970630773828337,2.0197683880904105,Bosnia & Herzegovina
1240,United Kingdom,0.6543197731480977,5.398138128471807,1.8793904638588994,Bosnia & Herzegovina
1241,Israel,0.36967849629863747,7.267356512807688,1.63908066540999,Bosnia & Herzegovina
1242,Iceland,1.3601749448923126,1.740889414994278,1.5388028347073748,Bosnia & Herzegovina
1243,Hungary,0.2558427881104495,3.845143010338384,0.9918427841388873,Bosnia & Herzegovina
1244,Portugal,0.34004373622307815,2.8774743273580445,0.9891749699425366,Bosnia & Herzegovina
1245,Lithuania,0.812017639881618,0.9591581091193483,0.8825266591103119,Bosnia & Herzegovina
1246,Cyprus,0.34004373622307815,0.406008819940809,0.3715652783458052,Bosnia & Herzegovina
1247,Montenegro,14.082581733798378,0.0,0.0,Bosnia & Herzegovina
1248,0,0.0,0.0,0.0,Bosnia & Herzegovina
1249,Monaco,7.393569925972749,0.0,0.0,Bosnia & Herzegovina
1250,0,0.0,1.791759469228055,0.0,Bosnia & Herzegovina
1251,0,0.0,4.556001018316904,0.0,Bosnia & Herzegovina
1252,0,0.0,9.010913347279288,0.0,Bosnia & Herzegovina
1253,0,0.0,1.4853153869141684,0.0,Bosnia & Herzegovina
1254,Slovenia,24.31312713995009,35.398084771550316,29.33663470068498,Croatia
1255,Serbia,14.69242764767005,51.0535366229171,27.387960730764213,Croatia
1256,North Macedonia,18.463793600547454,40.42316052145103,27.319679583587178,Croatia
1257,Bosnia & Herzegovina,21.256513537171656,31.73450899768275,25.972389572481372,Croatia
1258,Malta,14.34798088912701,20.550526454633104,17.171446090314433,Croatia
1259,Ukraine,9.466183160086633,28.39365197462703,16.39449633796583,Croatia
1260,Serbia & Montenegro,11.552453009332423,19.775021196025975,15.114562617741962,Croatia
1261,Switzerland,12.199390377855037,15.631339567721147,13.809156871997729,Croatia
1262,Italy,7.883741664603442,23.298289996942295,13.55277460754467,Croatia
1263,Albania,6.591673732008658,26.095964387265855,13.115490191486316,Croatia
1264,Czechia,6.450334089220998,25.751006598945605,12.888079596935057,Croatia
1265,Azerbaijan,7.883741664603442,18.749750175673096,12.15805028205015,Croatia
1266,Cyprus,8.178997164351223,16.440421163706485,11.595954384124456,Croatia
1267,Austria,12.766522376624705,8.8722839111673,10.642753923852824,Croatia
1268,Ireland,7.524677391203125,14.032640649805536,10.275752713863332,Croatia
1269,Lithuania,6.839864953230764,14.787139851945499,10.056939874128908,Croatia
1270,Portugal,6.55180585813,13.988990886277568,9.57356529397698,Croatia
1271,Turkey,9.241962407465937,9.16047682407337,9.201129411248873,Croatia
1272,Australia,9.241962407465937,8.958797346140274,9.099278448818566,Croatia
1273,Israel,6.905957526137027,11.509918735233754,8.915548772499262,Croatia
1274,The Netherlands,5.44069977956925,14.111815053257745,8.762314137805232,Croatia
1275,Norway,6.379617788193953,12.021334053924837,8.757369272118233,Croatia
1276,Hungary,3.0701134573253945,23.939527336307677,8.57304292752622,Croatia
1277,Russia,3.4510749694968763,21.00720482029162,8.51454277894019,Croatia
1278,Greece,6.290809120126946,11.131945561002528,8.368329860845076,Croatia
1279,Luxembourg,8.788898309344878,6.591673732008658,7.611409207170768,Croatia
1280,Moldova,5.347135392891007,10.259797429846147,7.4067891802739005,Croatia
1281,Iceland,8.501093405576954,5.676124307786509,6.9464568610305895,Croatia
1282,United Kingdom,5.676124307786509,8.366355121395605,6.891187972485422,Croatia
1283,Germany,10.95985620023064,4.31952436504193,6.880506223691111,Croatia
1284,Sweden,5.045443829143563,9.009293675658885,6.74209798065819,Croatia
1285,France,5.045443829143563,8.658760705679505,6.609636205609309,Croatia
1286,Denmark,3.6967849629863747,10.95985620023064,6.365236177668949,Croatia
1287,Latvia,4.916152935134613,7.9311264314239365,6.244247791749499,Croatia
1288,Spain,6.4644749060901905,5.89276770247633,6.17200526085947,Croatia
1289,Finland,5.9963968738691795,6.02057835611946,6.008475450022175,Croatia
1290,Estonia,5.44069977956925,5.9507653839038674,5.690020027422935,Croatia
1291,Armenia,4.864775372638283,5.035580072876579,4.94944097100653,Croatia
1292,Romania,4.518012090523637,5.100656043346173,4.800502647998485,Croatia
1293,Bulgaria,0.9729550745276566,21.50111363073666,4.573796848901468,Croatia
1294,Poland,6.905957526137027,2.8420617395856627,4.430254807597154,Croatia
1295,Georgia,3.6212353029767255,4.753009238125339,4.148706406637373,Croatia
1296,Belgium,4.603971684091351,3.511945714837056,4.021056904244923,Croatia
1297,Belarus,1.4853153869141684,6.091982195375387,3.0080749478027005,Croatia
1298,San Marino,4.425954259193776,1.6479184330021646,2.7006687333602883,Croatia
1299,Monaco,5.083079324106265,0.0,0.0,Croatia
1300,Montenegro,13.277862777581328,0.0,0.0,Croatia
1301,Croatia,19.53664787938023,43.01553263221939,28.989296548548054,Slovenia
1302,Serbia,12.972734327035422,50.01651247049997,25.472552448560197,Slovenia
1303,Bosnia & Herzegovina,14.62716116407006,25.673302084842405,19.378532638175823,Slovenia
1304,Montenegro,10.75055681536833,34.60628709304546,19.288256934278248,Slovenia
1305,North Macedonia,9.063551381511905,36.25420552604762,18.12710276302381,Slovenia
1306,Russia,7.906521158416364,17.962682382568197,11.917312126469136,Slovenia
1307,Czechia,6.091982195375387,21.325052339751828,11.397887487127445,Slovenia
1308,Ukraine,2.9188652235829697,25.84563103934987,8.68561532778852,Slovenia
1309,Sweden,3.187365012063243,23.202016589368085,8.59961021711233,Slovenia
1310,Lithuania,5.515159127436252,9.56209503618973,7.261988413393033,Slovenia
1311,Latvia,3.117263854637882,16.885624015289668,7.255132349300587,Slovenia
1312,Poland,5.9963968738691795,7.930718446085043,6.896066654089198,Slovenia
1313,The Netherlands,2.5146180438806236,17.884659234354864,6.706197642432332,Slovenia
1314,Portugal,3.511945714837056,12.753908122302992,6.692610326139384,Slovenia
1315,Greece,3.511945714837056,12.38076684448163,6.593980669206876,Slovenia
1316,Austria,2.9014823583237965,14.507411791618981,6.487911788728412,Slovenia
1317,Ireland,4.43614195558365,8.671115273688493,6.202120465398243,Slovenia
1318,Hungary,4.3493273978776426,8.52618521875699,6.089595304395782,Slovenia
1319,Azerbaijan,3.2431835817588555,10.962238138401844,5.962595974053216,Slovenia
1320,Estonia,3.481778829988556,9.916246704196757,5.875898046053561,Slovenia
1321,Israel,3.288346672766969,9.617877299304919,5.623781184954683,Slovenia
1322,Belarus,4.216138656286511,7.1350038798694815,5.48472111147613,Slovenia
1323,Denmark,1.4210308697928313,20.120333024304006,5.34711271043057,Slovenia
1324,Iceland,2.5146180438806236,10.141956483795518,5.050064036663723,Slovenia
1325,Italy,1.0986122886681098,23.018426709368786,5.028749988686929,Slovenia
1326,Cyprus,2.1277537294374507,11.825258974555227,5.016097973990696,Slovenia
1327,Norway,1.2938747370452313,19.068322982087675,4.967093857009572,Slovenia
1328,France,2.833213344056216,7.816936748182887,4.706065182782232,Slovenia
1329,Malta,2.833213344056216,7.410495624054609,4.582086324824284,Slovenia
1330,Finland,2.4849066497880004,7.763248422271387,4.392146130134831,Slovenia
1331,United Kingdom,2.833213344056216,6.3381478192390945,4.237608403105343,Slovenia
1332,Romania,2.5584278811044956,6.460830988238485,4.065657405071565,Slovenia
1333,Belgium,0.7737286288863456,17.7445678223346,3.70533131195521,Slovenia
1334,Germany,2.402910225941144,5.32404416816084,3.576758333328657,Slovenia
1335,Turkey,3.3885090678927274,3.060393626007704,3.220275074127707,Slovenia
1336,Spain,2.6561375100527025,3.006514133916495,2.8259007352699452,Slovenia
1337,Switzerland,0.42749155957692275,18.38213706180768,2.803249621583657,Slovenia
1338,Albania,0.5941261547656673,9.831370618473319,2.4168314839122966,Slovenia
1339,Georgia,1.1882523095313346,4.394449154672439,2.2851070778319222,Slovenia
1340,San Marino,2.2702285072311987,1.3862943611198906,1.7740363519466666,Slovenia
1341,0,0.0,14.107221466038451,0.0,Slovenia
1342,0,0.0,6.042367587674604,0.0,Slovenia
1343,0,0.0,5.557390274499996,0.0,Slovenia
1344,0,0.0,18.676408907357867,0.0,Slovenia
1345,0,0.0,18.634298479971772,0.0,Slovenia
1346,0,0.0,18.16182805784959,0.0,Slovenia
1347,Finland,23.985587495476718,40.37329015280108,31.118757742562266,Estonia
1348,Latvia,25.37555124630056,35.24906051013605,29.907596716535192,Estonia
1349,Sweden,14.885774839119225,33.44546008361038,22.312812198272404,Estonia
1350,Lithuania,17.458379257454784,23.551085922467298,20.27717411177747,Estonia
1351,Russia,8.323180808786583,36.945316942520826,17.53575070963679,Estonia
1352,Denmark,12.573090219403118,23.973083403727014,17.361328879793025,Estonia
1353,Ireland,12.241574504030815,17.342230547376985,14.570388028868498,Estonia
1354,Iceland,11.155777542221351,16.685154215276494,13.643161975263704,Estonia
1355,The Netherlands,7.650984065019259,22.6129084588347,13.15336467533245,Estonia
1356,Norway,7.310940328796181,22.937258079902566,12.949630308559613,Estonia
1357,Czechia,5.513412088990054,25.751006598945605,11.915364496577071,Estonia
1358,Ukraine,5.493061443340549,25.518471152775813,11.839532506915587,Estonia
1359,Belarus,7.426576934570843,15.567281192442506,10.752284010282281,Estonia
1360,Hungary,5.035580072876579,21.72147186683328,10.4584994567182,Estonia
1361,Austria,5.802964716647593,17.40889414994278,10.051029723763165,Estonia
1362,United Kingdom,10.796276256943614,7.859303295856477,9.211471628853555,Estonia
1363,Italy,7.9311264314239365,10.556229318461034,9.15001581221686,Estonia
1364,Australia,4.300222726147331,18.16182805784959,8.837415106395367,Estonia
1365,Poland,10.638768647187254,6.770125502755525,8.486801454979275,Estonia
1366,Malta,5.8888779583328805,11.825258974555227,8.344909042454349,Estonia
1367,Georgia,4.943755299006494,12.90869439185029,7.9885809943296735,Estonia
1368,Moldova,10.233711524417982,5.7711360542884576,7.685059632023418,Estonia
1369,France,6.216037844906929,9.500584663176124,7.684789770387029,Estonia
1370,Belgium,2.5877494740904625,20.310376508266575,7.249701106104038,Estonia
1371,Cyprus,4.080524834676939,12.771279692519647,7.218969729534241,Estonia
1372,Israel,7.208730677823431,7.197517504629077,7.203121909268979,Estonia
1373,Portugal,6.469373685226157,7.930718446085043,7.162875206231102,Estonia
1374,Germany,6.970896592573102,6.845199644778223,6.907762219363599,Estonia
1375,Slovenia,7.791336696154595,5.802964716647593,6.724050263294195,Estonia
1376,Azerbaijan,2.8142706692149453,11.571251368313057,5.706543028135049,Estonia
1377,Croatia,4.250546702788477,7.650984065019259,5.702706821383577,Estonia
1378,Switzerland,1.8483924814931874,17.255374847484383,5.647539741642974,Estonia
1379,Serbia,6.907755278982138,3.633678256403844,5.010045923721285,Estonia
1380,Greece,4.603971684091351,5.2306732154108255,4.907328333470923,Estonia
1381,Romania,3.4510749694968763,5.833794427447246,4.486965781656191,Estonia
1382,Armenia,4.669102226839467,4.061169815980766,4.354539818553623,Estonia
1383,Bulgaria,0.716703787691222,22.21781741842788,3.99043780781248,Estonia
1384,San Marino,1.3732653608351373,9.241962407465937,3.5625365738913453,Estonia
1385,Turkey,4.969813299576001,2.4790616760491893,3.5100532315192075,Estonia
1386,Spain,5.070978241897759,1.683647914993237,2.9219414682616818,Estonia
1387,North Macedonia,5.195713904102182,0.511685576220899,1.6305127607288028,Estonia
1388,Albania,3.3259562454358442,0.7193685818395111,1.546799414125648,Estonia
1389,Bosnia & Herzegovina,4.316211491037067,0.354151668007027,1.2363630126390366,Estonia
1390,0,0.0,0.0,0.0,Estonia
1391,0,0.0,0.0,0.0,Estonia
1392,0,0.0,0.0,0.0,Estonia
1393,0,0.0,0.0,0.0,Estonia
1394,0,0.0,0.5493061443340549,0.0,Estonia
1395,0,0.0,0.0,0.0,Estonia
1396,0,0.0,0.0,0.0,Estonia
1397,0,0.0,0.0,0.0,Estonia
1398,Montenegro,2.6735676964455033,0.0,0.0,Estonia
1399,0,0.0,0.0,0.0,Estonia
1400,0,0.0,0.0,0.0,Estonia
1401,0,0.0,0.0,0.0,Estonia
1402,0,0.0,0.0,0.0,Estonia
1403,0,0.0,0.0,0.0,Estonia
1404,0,0.0,0.0,0.0,Estonia
1405,0,0.0,0.0,0.0,Estonia
1406,0,0.0,0.0,0.0,Estonia
1407,Serbia,18.676408907357867,17.028490474355703,17.833425110564583,Hungary
1408,Azerbaijan,9.887510598012987,26.376848000782076,16.149345626058984,Hungary
1409,Iceland,9.338202858638606,25.897268946222404,15.551011250222503,Hungary
1410,Romania,15.135340503254184,13.89347568624999,14.501120138978116,Hungary
1411,The Netherlands,6.6991455290233475,30.189448997033047,14.221234555134526,Hungary
1412,Poland,10.68728898942307,16.62978122717922,13.331439449877381,Hungary
1413,Bulgaria,6.042367587674604,28.969882423813804,13.230520722042527,Hungary
1414,San Marino,6.591673732008658,19.775021196025975,11.417113810756153,Hungary
1415,Croatia,11.328526328788454,11.257082676859781,11.292748004367867,Hungary
1416,Estonia,9.54120726860901,13.188424000391038,11.217552626755468,Hungary
1417,Czechia,5.733630301529776,21.71861165754495,11.159143780185717,Hungary
1418,Finland,13.038492567096144,9.210340371976184,10.95851059589929,Hungary
1419,Sweden,7.54385413164187,14.621880657592362,10.502634660462702,Hungary
1420,Austria,6.496141119052944,15.655225113520565,10.084569975361926,Hungary
1421,Norway,4.642371773318074,21.518467456862876,9.99483496245955,Hungary
1422,Ukraine,6.140226914650789,14.231738085149457,9.348053339208938,Hungary
1423,Denmark,2.9924409170384596,23.939527336307677,8.463901058951942,Hungary
1424,Switzerland,5.278114659230517,12.32409761068365,8.065234048726493,Hungary
1425,Russia,3.206186696826921,19.730080036601816,7.953509925855575,Hungary
1426,Albania,5.754948654716089,10.39720770839918,7.7353342858764425,Hungary
1427,Ireland,4.642371773318074,12.280453829301578,7.550525294354394,Hungary
1428,Belarus,4.795790545596741,11.10890870921394,7.299040989030375,Hungary
1429,Greece,4.062075301653315,12.938747370452313,7.249701106104038,Hungary
1430,Israel,4.061169815980766,12.22926589127169,7.047348828406021,Hungary
1431,Belgium,3.206186696826921,11.999779252507766,6.202703652783203,Hungary
1432,Cyprus,3.8570837894376853,9.939626599152001,6.191766519229614,Hungary
1433,Slovenia,3.248070559526472,10.489554312528432,5.837020862141709,Hungary
1434,Malta,2.5146180438806236,12.650433853466183,5.640124930428789,Hungary
1435,Germany,6.3832611883123525,4.249820016084325,5.208426937760003,Hungary
1436,Portugal,2.778695137249998,9.506018476250677,5.139487067263269,Hungary
1437,Turkey,2.970630773828337,8.239592165010823,4.947401949425173,Hungary
1438,Moldova,1.9183162182386966,12.634041319683263,4.9230159826519175,Hungary
1439,Latvia,2.637684800078208,7.883741664603442,4.560134379211623,Hungary
1440,Italy,2.302585092994046,8.392633454794296,4.395992798444109,Hungary
1441,Montenegro,8.788898309344878,2.1972245773362196,4.394449154672439,Hungary
1442,United Kingdom,2.5146180438806236,6.460830988238485,4.030697480770242,Hungary
1443,Georgia,1.7908995167731467,8.432277312573023,3.886047010058447,Hungary
1444,Spain,4.642371773318074,3.060393626007704,3.769281759781393,Hungary
1445,North Macedonia,3.1626084633665457,4.300222726147331,3.687807043227006,Hungary
1446,Lithuania,3.3885090678927274,3.570489938171357,3.4783095797115853,Hungary
1447,France,4.062075301653315,2.380306153561547,3.109498807968217,Hungary
1448,Armenia,0.8239592165010823,7.690286020676768,2.5172369861151442,Hungary
1449,Serbia & Montenegro,4.1588830833596715,1.3862943611198906,2.4011322677058873,Hungary
1450,Bosnia & Herzegovina,1.3732653608351373,0.2558427881104495,0.5927394357823377,Hungary
1451,0,0.0,21.50111363073666,0.0,Hungary
1452,Latvia,23.47458451496348,52.44777156264216,35.08831210201969,Lithuania
1453,Georgia,15.58631927318941,40.37400160855304,25.08549539887882,Lithuania
1454,Ukraine,11.756017888365376,46.926035598784786,23.48751400062136,Lithuania
1455,Estonia,14.697294222291621,31.4656835454127,21.504892675213483,Lithuania
1456,Ireland,20.7019957927237,22.015815318211526,21.34880127995474,Lithuania
1457,Norway,14.047782859348224,25.38488926537855,18.883892933096117,Lithuania
1458,Belarus,9.210340371976184,26.9184237285985,15.745724652027688,Lithuania
1459,Russia,6.293136709082539,28.953649961803333,13.498491672648125,Lithuania
1460,Sweden,5.666426688112432,24.513863869991535,11.785839489051051,Lithuania
1461,Poland,6.496141119052944,17.98421454598778,10.808699996117078,Lithuania
1462,The Netherlands,4.990659700031606,22.229561097999984,10.53281418810656,Lithuania
1463,Switzerland,4.06008819940809,26.376848000782076,10.348542375888316,Lithuania
1464,Italy,6.396069702761238,16.45842504371153,10.260079618465449,Lithuania
1465,Australia,6.162048805341825,16.215917908794278,9.996163142796684,Lithuania
1466,Denmark,6.469373685226157,14.232622107497544,9.595631867366142,Lithuania
1467,Portugal,4.669101429319303,19.20155138472546,9.468579144495212,Lithuania
1468,United Kingdom,16.468052562326758,5.130808716974973,9.192085053913946,Lithuania
1469,Bulgaria,4.605170185988092,17.55924279843494,8.99240242782087,Lithuania
1470,Croatia,6.284534437076837,12.39725522773076,8.826719515420484,Lithuania
1471,Azerbaijan,3.117263854637882,21.924476276803688,8.267065829515685,Lithuania
1472,Iceland,4.805820451882288,13.346818848289464,8.008895990626767,Lithuania
1473,Finland,4.872105839289708,11.36824695834265,7.442264600793813,Lithuania
1474,Moldova,4.70240715534615,10.68728898942307,7.089145520802572,Lithuania
1475,Israel,4.249820016084325,11.644872633407081,7.034814340279777,Lithuania
1476,Belgium,2.033231729642506,22.30042603702485,6.7336419419972735,Lithuania
1477,Cyprus,4.620981203732969,8.12415060330663,6.12711573533386,Lithuania
1478,Malta,3.01028917805973,11.605929433295186,5.910770150697234,Lithuania
1479,Slovenia,3.01028917805973,8.872212509353972,5.167971101153181,Lithuania
1480,Serbia,6.09931632220691,3.633678256403844,4.707754570804675,Lithuania
1481,Germany,4.603971684091351,4.7032413238937245,4.653341796886945,Lithuania
1482,Czechia,1.6479184330021646,10.863705908930177,4.231134743545822,Lithuania
1483,Austria,0.8549831191538455,17.025056436868432,3.8152504316445635,Lithuania
1484,Hungary,2.1972245773362196,6.5511175312592735,3.7939789731495686,Lithuania
1485,Luxembourg,2.772588722239781,4.852030263919617,3.6677901234543993,Lithuania
1486,Romania,2.137457797884614,4.9581233520983785,3.2554230787743212,Lithuania
1487,France,0.708303336014054,11.74498154693806,2.884269337478685,Lithuania
1488,Spain,2.1249100080421623,3.1780538303479458,2.5986685802932006,Lithuania
1489,Greece,0.7393569925972749,6.241270997333016,2.148145096256939,Lithuania
1490,Serbia & Montenegro,2.0794415416798357,1.6479184330021646,1.8511483049406496,Lithuania
1491,Armenia,0.47957905455967414,2.9924409170384596,1.1979615961369499,Lithuania
1492,North Macedonia,0.8549831191538455,1.1882523095313346,1.0079363402243524,Lithuania
1493,Bosnia & Herzegovina,0.47957905455967414,1.4210308697928313,0.8255280982712566,Lithuania
1494,Albania,0.8549831191538455,0.23978952727983707,0.45278692336919496,Lithuania
1495,San Marino,3.837641821656743,0.0,0.0,Lithuania
1496,Monaco,4.852030263919617,0.0,0.0,Lithuania
1497,0,0.0,3.6144096724189096,0.0,Lithuania
1498,Montenegro,1.3732653608351373,0.0,0.0,Lithuania
1499,Ukraine,11.882523095313347,42.67527599484676,22.518657877583156,Poland
1500,Hungary,7.419440855203037,20.305849079903833,12.27428394094847,Poland
1501,Belgium,5.984881834076919,24.580764675673063,12.129013643951241,Poland
1502,Norway,7.208730677823431,19.4294097068237,11.834753136655634,Poland
1503,Germany,14.70084394884057,9.395985237550448,11.752825733534843,Poland
1504,Sweden,5.175498948180925,24.678047990656204,11.3013809518483,Poland
1505,Italy,8.432277312573023,15.135340503254184,11.297140715404842,Poland
1506,Lithuania,8.392633454794296,14.819321927839527,11.15227048582273,Poland
1507,Ireland,8.687444663017981,12.569068874153674,10.44954976589287,Poland
1508,Czechia,5.375278407684165,18.910895471100677,10.082228329877266,Poland
1509,Iceland,6.770125502755525,14.16606672028108,9.793163410089269,Poland
1510,Australia,2.0117973905426254,43.78297835374455,9.38522677415136,Poland
1511,Austria,10.843229017256728,8.12017639881618,9.383439260361142,Poland
1512,Azerbaijan,5.189093730814168,16.03894292135891,9.122915003556143,Poland
1513,France,9.426801655615256,8.340727137334994,8.86715176295436,Poland
1514,United Kingdom,10.720676392660486,6.908812674669447,8.606227102664807,Poland
1515,Belarus,4.864775372638283,14.33407575382444,8.350572358631274,Poland
1516,Estonia,3.868643144431729,17.79575846438595,8.297315167161582,Poland
1517,The Netherlands,5.802964716647593,11.829711881556399,8.285372692690329,Poland
1518,Bulgaria,6.007275564852859,11.10890870921394,8.16910495960494,Poland
1519,Switzerland,3.6144096724189096,18.29794896662073,8.132421762942547,Poland
1520,Latvia,3.3259562454358442,18.951061979524894,7.939168907917415,Poland
1521,Slovenia,3.6752109872101424,16.82859767827802,7.8643910817396705,Poland
1522,Greece,6.770125502755525,8.266302932904122,7.480902906705646,Poland
1523,Finland,3.117263854637882,17.66138366742519,7.419918660562014,Poland
1524,Romania,5.37269855031944,9.241962407465937,7.046579172101809,Poland
1525,Denmark,3.3885090678927274,14.507411791618981,7.011312031820777,Poland
1526,San Marino,3.8918202981106265,11.090354888959125,6.569754049437585,Poland
1527,Russia,2.637684800078208,13.086395462961958,5.875183946096256,Poland
1528,Israel,2.351203577673075,14.281836921369283,5.794782659018963,Poland
1529,Georgia,1.9459101490553132,16.635532333438686,5.689573903428635,Poland
1530,Portugal,1.9343215722158644,15.896175340841411,5.545116308745508,Poland
1531,Croatia,2.436052919644854,9.207943368182702,4.7361416074676175,Poland
1532,Bosnia & Herzegovina,5.994738181995927,3.6967849629863747,4.707574531352936,Poland
1533,Malta,3.3271064666877375,5.843502522115946,4.40930323627646,Poland
1534,Cyprus,2.436052919644854,6.290809120126946,3.914683119233755,Poland
1535,North Macedonia,2.471877649503247,4.216138656286511,3.228278010283699,Poland
1536,Spain,2.5877494740904625,3.6490681225840604,3.0729259859516915,Poland
1537,Moldova,0.648636716351771,11.989476363991853,2.7886940634492063,Poland
1538,Albania,1.4853153869141684,4.861012974098541,2.6870313296308934,Poland
1539,Armenia,0.3243183581758855,15.361241107780366,2.232024304441878,Poland
1540,Turkey,1.7908995167731467,2.1277537294374507,1.952074057473689,Poland
1541,0,0.0,14.231738085149457,0.0,Poland
1542,0,0.0,0.0,0.0,Poland
1543,0,0.0,0.0,0.0,Poland
1544,0,0.0,2.7465307216702746,0.0,Poland
1545,0,0.0,0.0,0.0,Poland
1546,0,0.0,0.0,0.0,Poland
1547,Montenegro,2.9188652235829697,0.0,0.0,Poland
1548,0,0.0,0.0,0.0,Poland
1549,0,0.0,4.1588830833596715,0.0,Poland
1550,0,0.0,0.0,0.0,Poland
1551,0,0.0,0.0,0.0,Poland
1552,0,0.0,0.0,0.0,Poland
1553,0,0.0,0.0,0.0,Poland
1554,0,0.0,0.0,0.0,Poland
1555,0,0.0,0.0,0.0,Poland
1556,0,0.0,0.0,0.0,Poland
1557,0,0.0,0.0,0.0,Poland
1558,0,0.0,0.0,0.0,Poland
1559,Moldova,32.27770118529431,58.78008944182689,43.557848462110265,Romania
1560,Israel,15.703674555554347,19.149783564937056,17.341336999005435,Romania
1561,Greece,11.287016086804687,25.573988476876753,16.98982105091945,Romania
1562,Azerbaijan,9.351791563913645,22.015815318211526,14.34877402308404,Romania
1563,Italy,12.77371232746185,14.387371636790224,13.556553634188973,Romania
1564,Malta,9.93321753862639,18.37605493605071,13.510490412325563,Romania
1565,Spain,22.389156991824564,8.123780468543705,13.486459738468918,Romania
1566,Hungary,5.557390274499996,30.72248221556073,13.066630165167158,Romania
1567,Russia,6.905957526137027,22.574032173609375,12.485804234593664,Romania
1568,Turkey,6.6991455290233475,22.87079843736537,12.377996893555531,Romania
1569,Bulgaria,6.953896291115274,19.313254949209202,11.588890022805014,Romania
1570,Cyprus,9.978376540508492,13.346818848289464,11.540345925759251,Romania
1571,North Macedonia,6.970896592573102,18.420680743952367,11.331754525707593,Romania
1572,Portugal,11.509929210228378,10.790528727592669,11.144425592892947,Romania
1573,Ireland,9.16047682407337,10.046051650057684,9.593050782404806,Romania
1574,Norway,6.706777674768002,12.771279692519647,9.2549518378006,Romania
1575,Austria,7.7141675788753705,11.00123988874933,9.21224229366665,Romania
1576,Australia,4.620981203732969,17.91759469228055,9.099278448818566,Romania
1577,Sweden,4.099423111179146,19.72379470238164,8.99200644145099,Romania
1578,Denmark,4.9581233520983785,16.24830120661326,8.975582523961187,Romania
1579,Belgium,6.216037844906929,11.746831435361457,8.545100863064707,Romania
1580,The Netherlands,3.2715988657404895,19.66461174053845,8.02089280975458,Romania
1581,Serbia,4.07642196375723,12.948634473111202,7.265266544790668,Romania
